date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:49	17621/17621	---M--	200	added ('OK')	image/png	etag:W/%2244d5-18e9898afe0%22	https://lode88.ai/assets/img/sport/background-rectangle.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/sport/background-rectangle.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:49	2660345/2660345	---M--	200	added ('OK')	image/png	etag:W/%222897f9-18fa00628f4%22	https://lode88.ai/_nuxt/img/stadium.ebbdeec.png	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/img/stadium.ebbdeec.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:50	21819/21819	---M--	200	added ('OK')	image/png	etag:W/%22553b-18e9898afe0%22	https://lode88.ai/assets/img/sport/background-rectangle-mobile.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/sport/background-rectangle-mobile.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:50	531757/531757	---M--	200	added ('OK')	image/png	etag:W/%2281d2d-18f63ce531f%22	https://lode88.ai/_nuxt/img/stadium-mb.47166ba.png	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/img/stadium-mb.47166ba.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:50	403005/403005	---M--	200	added ('OK')	image/jpeg	etag:W/%226263d-18fa9a2da17%22	https://lode88.ai/_nuxt/img/bg-mb.b9c2c46.jpg	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/img/bg-mb.b9c2c46.jpg	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:51	3970/3970	---M--	200	added ('OK')	image/png	etag:W/%22f82-18e9898b03a%22	https://lode88.ai/assets/img/tiLeKeo/football.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/tiLeKeo/football.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:51	6379/6379	---M--	200	added ('OK')	image/png	etag:W/%2218eb-18e9898b03a%22	https://lode88.ai/assets/img/tiLeKeo/backtop.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/tiLeKeo/backtop.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:51	82741/82741	---M--	200	added ('OK')	image/png	etag:W/%2214335-18f63ce531c%22	https://lode88.ai/_nuxt/img/polygon.79d432c.png	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/img/polygon.79d432c.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:52	2702528/2702528	---M--	200	added ('OK')	image/png	etag:%22664e3ae9-293cc0%22	https://l1.lode88.ai/static/assets/img/banner/premier-league/banner-ngoaihanganh-lotte.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/banner/premier-league/banner-ngoaihanganh-lotte.png	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/index.css)
17:59:52	69031/69031	---M--	200	added ('OK')	image/gif	etag:W/%2210da7-18e9898b03b%22	https://lode88.ai/assets/img/tiLeKeo/loading.gif	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/tiLeKeo/loading.gif	(from https://lode88.ai/_nuxt/a3ceae115819a5dcae80.app.css)
17:59:52	26478/26478	---MCZ	200	added ('OK')	text/css	etag:W/%22676e-18fa9a2da2d%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-bac.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-bac.css	(from https://lode88.ai/lo-de-mien-bac)
17:59:52	40235/40235	---MCZ	200	added ('OK')	application/javascript	etag:W/%229d2b-18f9f9956be%22	https://lode88.ai/_nuxt/d612eaf.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/d612eaf.js	(from https://lode88.ai/lo-de-mien-bac)
17:59:53	486731/486731	---MCZ	200	added ('OK')	application/javascript	etag:W/%2276d4b-18f9f9956a2%22	https://lode88.ai/_nuxt/8136916.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/8136916.js	(from https://lode88.ai/lo-de-mien-bac)
17:59:53	7942/7942	---MCZ	200	added ('OK')	text/css	etag:W/%221f06-18fa9a2da1c%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.6.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.6.css	(from https://lode88.ai/lo-de-mien-bac)
17:59:53	20400/20400	---MCZ	200	added ('OK')	application/javascript	etag:W/%224fb0-18f9f9956a4%22	https://lode88.ai/_nuxt/cedb743.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/cedb743.js	(from https://lode88.ai/lo-de-mien-bac)
17:59:53	19262/19262	---MCZ	200	added ('OK')	text/css	etag:W/%224b3e-18fa9a2da1c%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.2.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.2.css	(from https://lode88.ai/lo-de-mien-bac)
17:59:54	17123/17123	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242e3-18f9f9956a4%22	https://lode88.ai/_nuxt/06f4d53.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/06f4d53.js	(from https://lode88.ai/lo-de-mien-bac)
17:59:54	70115/70115	---MCZ	200	added ('OK')	text/css	etag:W/%22111e3-18fa9a2da1c%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.5.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.5.css	(from https://lode88.ai/lo-de-mien-bac)
17:59:54	83239/83239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214527-18f9f9956a4%22	https://lode88.ai/_nuxt/de24624.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/de24624.js	(from https://lode88.ai/lo-de-mien-bac)
17:59:54	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2010:59:54%20GMT	https://lode88.ai/[object%20Object]	C:/My%20Web%20Sites/lode88/lode88.ai/[object%20Object]	(from https://lode88.ai/lo-de-mien-bac)
17:59:55	26145/26145	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2010:59:55%20GMT	https://lode88.ai/404	C:/My%20Web%20Sites/lode88/lode88.ai/404.html	(from https://lode88.ai/lo-de-mien-bac)
17:59:55	26478/26478	---MCZ	200	added ('OK')	text/css	etag:W/%22676e-18fa9a2da2e%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-trung.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-trung.css	(from https://lode88.ai/lo-de-mien-trung)
17:59:55	40235/40235	---MCZ	200	added ('OK')	application/javascript	etag:W/%229d2b-18f9f9956bf%22	https://lode88.ai/_nuxt/59d39d3.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/59d39d3.js	(from https://lode88.ai/lo-de-mien-trung)
17:59:55	26478/26478	---MCZ	200	added ('OK')	text/css	etag:W/%22676e-18fa9a2da2e%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-nam.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-mien-nam.css	(from https://lode88.ai/lo-de-mien-nam)
17:59:56	40235/40235	---MCZ	200	added ('OK')	application/javascript	etag:W/%229d2b-18f9f9956bf%22	https://lode88.ai/_nuxt/d02138c.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/d02138c.js	(from https://lode88.ai/lo-de-mien-nam)
17:59:56	6170/6170	---MCZ	200	added ('OK')	application/javascript	etag:W/%22181a-18f9f9956bf%22	https://lode88.ai/_nuxt/f8bf2c9.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/f8bf2c9.js	(from https://lode88.ai/lo-de-sieu-toc)
17:59:56	100438/100438	---M--	200	added ('OK')	image/jpeg	etag:%22660a6486-18856%22	https://l1.lode88.ai/static/assets/img/loading/bg-loading-lode.jpg?v=0	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/loading/bg-loading-lodea4f0.jpg	(from https://lode88.ai/lo-de-sieu-toc)
17:59:57	6171/6171	---MCZ	200	added ('OK')	application/javascript	etag:W/%22181b-18f9f9956c0%22	https://lode88.ai/_nuxt/eb6fa30.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/eb6fa30.js	(from https://lode88.ai/quay-so-1)
17:59:57	1337880/1337880	---M--	200	added ('OK')	image/jpeg	etag:%22664e3ae9-146a18%22	https://l1.lode88.ai/static/assets/img/loading/bg-loading-lottery.jpg?v=0	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/loading/bg-loading-lotterya4f0.jpg	(from https://lode88.ai/quay-so-1)
17:59:57	6171/6171	---MCZ	200	added ('OK')	application/javascript	etag:W/%22181b-18f9f9956c0%22	https://lode88.ai/_nuxt/e2abe29.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/e2abe29.js	(from https://lode88.ai/quay-so-2)
17:59:58	6150/6150	---MCZ	200	added ('OK')	application/javascript	etag:W/%221806-18f9f9956c0%22	https://lode88.ai/_nuxt/85fea21.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/85fea21.js	(from https://lode88.ai/quay-so-3)
17:59:58	6175/6175	---MCZ	200	added ('OK')	application/javascript	etag:W/%22181f-18f9f9956c0%22	https://lode88.ai/_nuxt/7e6da3e.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/7e6da3e.js	(from https://lode88.ai/numbergame)
17:59:58	117108/117108	---M--	200	added ('OK')	image/jpeg	etag:%22660a6486-1c974%22	https://l1.lode88.ai/static/assets/img/loading/bg-loading-numbergame.jpg?v=0	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/loading/bg-loading-numbergamea4f0.jpg	(from https://lode88.ai/numbergame)
17:59:58	6166/6166	---MCZ	200	added ('OK')	application/javascript	etag:W/%221816-18f9f9956c0%22	https://lode88.ai/_nuxt/7af0fbc.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/7af0fbc.js	(from https://lode88.ai/numbergame2)
17:59:59	786/786	---MCZ	200	added ('OK')	text/css	etag:W/%22312-18fa9a2da30%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/tu-gioi-thieu/index.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/tu-gioi-thieu/index.css	(from https://lode88.ai/tu-gioi-thieu)
17:59:59	10448/10448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2228d0-18f9f9956c1%22	https://lode88.ai/_nuxt/8a919b0.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/8a919b0.js	(from https://lode88.ai/tu-gioi-thieu)
17:59:59	31422/31422	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2010:59:59%20GMT	https://lode88.ai/trach-nhiem	C:/My%20Web%20Sites/lode88/lode88.ai/trach-nhiem.html	(from https://lode88.ai/tu-gioi-thieu)
17:59:59	100830/100830	---M--	200	added ('OK')	image/png	etag:W/%22189de-18fa196202f%22	https://lode88.ai/assets/img/gt1.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/gt1.png	(from https://lode88.ai/tu-gioi-thieu)
18:00:00	92747/92747	---M--	200	added ('OK')	image/png	etag:W/%2216a4b-18fa1962031%22	https://lode88.ai/assets/img/gt2.png	C:/My%20Web%20Sites/lode88/lode88.ai/assets/img/gt2.png	(from https://lode88.ai/tu-gioi-thieu)
18:00:00	17679/17679	---MCZ	200	added ('OK')	text/css	etag:W/%22450f-18fa9a2da2d%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-ba-mien/index.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/lo-de-ba-mien/index.css	(from https://lode88.ai/lo-de-ba-mien)
18:00:00	16490/16490	---MCZ	200	added ('OK')	application/javascript	etag:W/%22406a-18fa98603fb%22	https://lode88.ai/_nuxt/416d219.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/416d219.js	(from https://lode88.ai/lo-de-ba-mien)
18:00:00	37875/37875	---MCZ	200	added ('OK')	application/javascript	etag:W/%2293f3-18f9f9956c9%22	https://lode88.ai/_nuxt/5e16ecd.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/5e16ecd.js	(from https://lode88.ai/lo-de-ba-mien)
18:00:00	13445/13445	---MCZ	200	added ('OK')	text/css	etag:W/%223485-18fa9a2da1e%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.20.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.20.css	(from https://lode88.ai/lo-de-ba-mien)
18:00:01	12910/12910	---MCZ	200	added ('OK')	application/javascript	etag:W/%22326e-18f9f9956a5%22	https://lode88.ai/_nuxt/1fc9620.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/1fc9620.js	(from https://lode88.ai/lo-de-ba-mien)
18:00:01	3270/3270	---MCZ	200	added ('OK')	text/css	etag:W/%22cc6-18fa9a2da1e%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.22.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.22.css	(from https://lode88.ai/lo-de-ba-mien)
18:00:01	2088/2088	---MCZ	200	added ('OK')	application/javascript	etag:W/%22828-18f9f9956a5%22	https://lode88.ai/_nuxt/6d36212.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/6d36212.js	(from https://lode88.ai/lo-de-ba-mien)
18:00:01	28769/28769	---M--	200	added ('OK')	image/jpeg	etag:%22664e3ae9-7061%22	https://l1.lode88.ai/static/assets/img/lottery/banner-sieu-toc.jpg	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/lottery/banner-sieu-toc.jpg	(from https://lode88.ai/lo-de-ba-mien)
18:00:01	6960/6960	---M--	200	added ('OK')	image/png	etag:W/%221b30-18f63ce5320%22	https://lode88.ai/_nuxt/img/cup.47077e8.png	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/img/cup.47077e8.png	(from https://lode88.ai/lo-de-ba-mien)
18:00:02	2936/2936	---M--	200	added ('OK')	image/png	etag:%2265a62a74-b78%22	https://l1.lode88.ai/static/assets/img/home/khuyenmai-icon.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/home/khuyenmai-icon.png	(from https://lode88.ai/lo-de-ba-mien)
18:00:02	48922/48922	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:02%20GMT	https://lode88.ai/tang-50k-cho-tai-khoan-xac-minh-chinh-chu	C:/My%20Web%20Sites/lode88/lode88.ai/tang-50k-cho-tai-khoan-xac-minh-chinh-chu.html	(from https://lode88.ai/lo-de-ba-mien)
18:00:02	3451/3451	---M--	200	added ('OK')	image/png	etag:%2265a62a74-d7b%22	https://l1.lode88.ai/static/assets/img/home/naptien-icon.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/home/naptien-icon.png	(from https://lode88.ai/lo-de-ba-mien)
18:00:02	85569/85569	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:03%20GMT	https://lode88.ai/cach-nap-tien-codepay	C:/My%20Web%20Sites/lode88/lode88.ai/cach-nap-tien-codepay.html	(from https://lode88.ai/lo-de-ba-mien)
18:00:03	3463/3463	---M--	200	added ('OK')	image/png	etag:%2265a62a74-d87%22	https://l1.lode88.ai/static/assets/img/home/ruttien-icon.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/home/ruttien-icon.png	(from https://lode88.ai/lo-de-ba-mien)
18:00:03	37989/37989	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:03%20GMT	https://lode88.ai/cach-rut-tien	C:/My%20Web%20Sites/lode88/lode88.ai/cach-rut-tien.html	(from https://lode88.ai/lo-de-ba-mien)
18:00:03	4141/4141	---M--	200	added ('OK')	image/png	etag:%2265a62a74-102d%22	https://l1.lode88.ai/static/assets/img/home/danhde.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/home/danhde.png	(from https://lode88.ai/lo-de-ba-mien)
18:00:04	1796/1796	---MCZ	200	added ('OK')	text/css	etag:W/%22704-18fa9a2da2f%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/sport.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/sport.css	(from https://lode88.ai/sport)
18:00:04	5094/5094	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213e6-18f9f9956c0%22	https://lode88.ai/_nuxt/3d0e682.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/3d0e682.js	(from https://lode88.ai/sport)
18:00:04	440377/440377	---M--	200	added ('OK')	image/png	etag:%22664e3ae9-6b839%22	https://l1.lode88.ai/static/assets/img/sport/team/asport.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/sport/team/asport.png	(from https://lode88.ai/sport)
18:00:05	527391/527391	---M--	200	added ('OK')	image/png	etag:%22664e3ae9-80c1f%22	https://l1.lode88.ai/static/assets/img/sport/team/ksport.png	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/sport/team/ksport.png	(from https://lode88.ai/sport)
18:00:05	19776/19776	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d40-18f9f9956bd%22	https://lode88.ai/_nuxt/ce06600.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/ce06600.js	(from https://lode88.ai/games)
18:00:05	4961/4961	---MCZ	200	added ('OK')	text/css	etag:W/%221361-18fa9a2da1d%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.10.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.10.css	(from https://lode88.ai/games)
18:00:05	11416/11416	---MCZ	200	added ('OK')	application/javascript	etag:W/%222c98-18f9f9956a4%22	https://lode88.ai/_nuxt/f4f987e.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/f4f987e.js	(from https://lode88.ai/games)
18:00:05	11865/11865	---MCZ	200	added ('OK')	text/css	etag:W/%222e59-18fa9a2da21%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.55.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.55.css	(from https://lode88.ai/games)
18:00:05	22665/22665	---MCZ	200	added ('OK')	application/javascript	etag:W/%225889-18f9f9956a8%22	https://lode88.ai/_nuxt/b4b9793.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/b4b9793.js	(from https://lode88.ai/games)
18:00:06	45673/45673	---M--	200	added ('OK')	image/gif	etag:%22660a6486-b269%22	https://l1.lode88.ai/static/assets/img/loading.gif	C:/My%20Web%20Sites/lode88/l1.lode88.ai/static/assets/img/loading.gif	(from https://lode88.ai/games)
18:00:06	7576/7576	---MCZ	200	added ('OK')	text/css	etag:W/%221d98-18fa9a2da2d%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/livecasino.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.pages/livecasino.css	(from https://lode88.ai/livecasino)
18:00:07	28288/28288	---MCZ	200	added ('OK')	application/javascript	etag:W/%226e80-18f9f9956be%22	https://lode88.ai/_nuxt/2486f83.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/2486f83.js	(from https://lode88.ai/livecasino)
18:00:07	2893/2893	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b4d-18f9f9956c0%22	https://lode88.ai/_nuxt/1e59490.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/1e59490.js	(from https://lode88.ai/tin-tuc)
18:00:07	11975/11975	---MCZ	200	added ('OK')	text/css	etag:W/%222ec7-18fa9a2da20%22	https://lode88.ai/_nuxt/a3ceae115819a5dcae80.49.css	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/a3ceae115819a5dcae80.49.css	(from https://lode88.ai/tin-tuc)
18:00:07	9736/9736	---MCZ	200	added ('OK')	application/javascript	etag:W/%222608-18fa0062901%22	https://lode88.ai/_nuxt/087c464.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/087c464.js	(from https://lode88.ai/tin-tuc)
18:00:08	206486/206486	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:07%20GMT	https://lode88.ai/mo-thay-mat-cho-danh-con-gi-la-diem-gi-tot-hay-xau	C:/My%20Web%20Sites/lode88/lode88.ai/mo-thay-mat-cho-danh-con-gi-la-diem-gi-tot-hay-xau.html	(from https://lode88.ai/tin-tuc)
18:00:08	207915/207915	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:08%20GMT	https://lode88.ai/mo-thay-mat-dien-danh-con-gi-la-diem-gi-tot-hay-xau	C:/My%20Web%20Sites/lode88/lode88.ai/mo-thay-mat-dien-danh-con-gi-la-diem-gi-tot-hay-xau.html	(from https://lode88.ai/tin-tuc)
18:00:08	208348/208348	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:08%20GMT	https://lode88.ai/mo-thay-mat-nhan-vang-danh-con-gi-la-diem-gi-tot-hay-xau	C:/My%20Web%20Sites/lode88/lode88.ai/mo-thay-mat-nhan-vang-danh-con-gi-la-diem-gi-tot-hay-xau.html	(from https://lode88.ai/tin-tuc)
18:00:08	234016/234016	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:08%20GMT	https://lode88.ai/bi-kip-soi-cau-lo-kep-bang-giai-dac-biet-chuan-88	C:/My%20Web%20Sites/lode88/lode88.ai/bi-kip-soi-cau-lo-kep-bang-giai-dac-biet-chuan-88.html	(from https://lode88.ai/tin-tuc)
18:00:08	235988/235988	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:08%20GMT	https://lode88.ai/bat-lo-roi-chuan-dua-vao-3-lan-de-gan-nhat-khong-co-lo-roi	C:/My%20Web%20Sites/lode88/lode88.ai/bat-lo-roi-chuan-dua-vao-3-lan-de-gan-nhat-khong-co-lo-roi.html	(from https://lode88.ai/tin-tuc)
18:00:09	233438/233438	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:09%20GMT	https://lode88.ai/cach-bat-cau-bach-thu-lo-mien-bac-1-con-duy-nhat	C:/My%20Web%20Sites/lode88/lode88.ai/cach-bat-cau-bach-thu-lo-mien-bac-1-con-duy-nhat.html	(from https://lode88.ai/tin-tuc)
18:00:09	233242/233242	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:09%20GMT	https://lode88.ai/cach-bat-cau-lo-roi-lien-tuc-3-ngay-cuc-chinh-xac	C:/My%20Web%20Sites/lode88/lode88.ai/cach-bat-cau-lo-roi-lien-tuc-3-ngay-cuc-chinh-xac.html	(from https://lode88.ai/tin-tuc)
18:00:09	230918/230918	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:09%20GMT	https://lode88.ai/soi-cau-lo-roi-khong-ra-mot-tuan-kha-nang-thang-91	C:/My%20Web%20Sites/lode88/lode88.ai/soi-cau-lo-roi-khong-ra-mot-tuan-kha-nang-thang-91.html	(from https://lode88.ai/tin-tuc)
18:00:09	187301/187301	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:09%20GMT	https://lode88.ai/keo-1x2-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88	C:/My%20Web%20Sites/lode88/lode88.ai/keo-1x2-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88.html	(from https://lode88.ai/tin-tuc)
18:00:10	194311/194311	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:09%20GMT	https://lode88.ai/keo-cuoc-co-hoi-kep-doulbe-chance-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88	C:/My%20Web%20Sites/lode88/lode88.ai/keo-cuoc-co-hoi-kep-doulbe-chance-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88.html	(from https://lode88.ai/tin-tuc)
18:00:10	188925/188925	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:10%20GMT	https://lode88.ai/keo-chan-le-tong-phat-goc-oddeven-corner-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88	C:/My%20Web%20Sites/lode88/lode88.ai/keo-chan-le-tong-phat-goc-oddeven-corner-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88.html	(from https://lode88.ai/tin-tuc)
18:00:10	186052/186052	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:10%20GMT	https://lode88.ai/keo-cuoc-ca-2-doi-co-ban-thang-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88	C:/My%20Web%20Sites/lode88/lode88.ai/keo-cuoc-ca-2-doi-co-ban-thang-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88.html	(from https://lode88.ai/tin-tuc)
18:00:10	187436/187436	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:10%20GMT	https://lode88.ai/keo-cuoc-tai-xiu-the-do-ou-red-card-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88	C:/My%20Web%20Sites/lode88/lode88.ai/keo-cuoc-tai-xiu-the-do-ou-red-card-la-gi-kinh-nghiem-choi-keo-nha-cai-lode88.html	(from https://lode88.ai/tin-tuc)
18:00:11	47108/47108	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:11%20GMT	https://lode88.ai/the-loai/huong-dan	C:/My%20Web%20Sites/lode88/lode88.ai/the-loai/huong-dan.html	(from https://lode88.ai/tin-tuc)
18:00:12	59036/59036	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:12%20GMT	https://lode88.ai/the-loai/cach-nap-tien-	C:/My%20Web%20Sites/lode88/lode88.ai/the-loai/cach-nap-tien-.html	(from https://lode88.ai/tin-tuc)
18:00:13	36174/36174	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2011:00:14%20GMT	https://lode88.ai/the-loai/cach-rut-tien	C:/My%20Web%20Sites/lode88/lode88.ai/the-loai/cach-rut-tien.html	(from https://lode88.ai/tin-tuc)
18:00:14	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2011:00:14%20GMT	https://lode88.ai/2024	C:/My%20Web%20Sites/lode88/lode88.ai/2024	(from https://lode88.ai/tin-tuc)
18:00:14	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2011:00:14%20GMT	https://lode88.ai/2024	C:/My%20Web%20Sites/lode88/lode88.ai/2024	(from https://lode88.ai/tin-tuc)
18:00:14	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20May%202024%2011:00:14%20GMT	https://lode88.ai/2024	C:/My%20Web%20Sites/lode88/lode88.ai/2024	(from https://lode88.ai/tin-tuc)
18:00:14	2589/2589	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a1d-18f9f9956c0%22	https://lode88.ai/_nuxt/395e655.js	C:/My%20Web%20Sites/lode88/lode88.ai/_nuxt/395e655.js	(from https://lode88.ai/the-loai/khuyen-mai)
